raw,ar,harp_id,partition,observation_start,observation_end,source_file,sample_id,interval_index,anchor_time,history_start,history_end,prediction_start,followup_end,censor_reason,covered_events,event_id,event_time,event_class,event_source,sol_standard,raw_label,catalog_match,raw_label_timestamp,catalog_time_offset_hours,catalog_noaa_active_region,catalog_row_count,catalog_duplicate_row_count,catalog_conflict,catalog_alternate_records,raw_labels,source_occurrence_count,duplicate_occurrence_count,status,event,duration_hours,covered_event_count,reason,available_steps,required_steps,max_gap_minutes
ar3773,ar3773,3773,3,2014-02-17T15:24:00,2014-02-21T19:12:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition3/3773.csv,3773__event_anchor_000,0.0,2014-02-17T15:24:00,2014-02-17T15:24:00,2014-02-17T19:12:00,2014-02-17T19:12:00,2014-02-21T19:12:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,96.0,0.0,,,,
ar3775,ar3775,3775,3,2014-02-17T20:24:00,2014-02-23T21:12:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition3/3775.csv,3775__event_anchor_000,0.0,2014-02-17T20:24:00,2014-02-17T20:24:00,2014-02-18T00:12:00,2014-02-18T00:12:00,2014-02-23T21:12:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,141.0,0.0,,,,
ar3779,ar3779,3779,3,2014-02-18T23:24:00,2014-03-03T19:12:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition3/3779.csv,3779__event_anchor_000,0.0,2014-02-18T23:24:00,2014-02-18T23:24:00,2014-02-19T03:12:00,2014-02-19T03:12:00,2014-03-02T23:11:00,,[],7764.0,2014-03-02T23:11:00,M1.1,goes_flares_integrated.csv,,"{""magnitude"": ""M1.1"", ""id"": 7764, ""NOAA_AR"": 11986, ""narn_source"": ""GOES"", ""verification"": ""Primary""}",True,2014-03-02T23:12:00,-0.016666666666666666,11986.0,1.0,0.0,False,[],"[""{\""magnitude\"": \""M1.1\"", \""id\"": 7764, \""NOAA_AR\"": 11986, \""narn_source\"": \""GOES\"", \""verification\"": \""Primary\""}""]",1.0,0.0,created,1.0,283.98333333333335,0.0,,,,
ar3779,ar3779,3779,3,2014-02-18T23:24:00,2014-03-03T19:12:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition3/3779.csv,3779__event_anchor_001,1.0,2014-03-02T23:11:00,2014-03-02T23:12:00,2014-03-03T03:00:00,2014-03-03T03:00:00,2014-03-03T19:12:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,16.2,0.0,,,,
ar3783,ar3783,3783,3,2014-02-21T03:24:00,2014-02-21T19:12:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition3/3783.csv,3783__event_anchor_000,0.0,2014-02-21T03:24:00,2014-02-21T03:24:00,2014-02-21T07:12:00,2014-02-21T07:12:00,2014-02-21T19:12:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,12.0,0.0,,,,
ar3784,ar3784,3784,3,2014-02-21T04:36:00,2014-03-10T21:36:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition3/3784.csv,3784__event_anchor_000,0.0,2014-02-21T04:36:00,2014-02-21T04:36:00,2014-02-21T08:24:00,2014-02-21T08:24:00,2014-03-03T15:54:00,,[],7773.0,2014-03-03T15:54:00,M1.2,goes_flares_integrated.csv,,"{""magnitude"": ""M1.2"", ""id"": 7773, ""NOAA_AR"": 11989, ""narn_source"": ""GOES"", ""verification"": ""Primary""}",True,2014-03-03T15:48:00,0.1,11989.0,1.0,0.0,False,[],"[""{\""magnitude\"": \""M1.2\"", \""id\"": 7773, \""NOAA_AR\"": 11989, \""narn_source\"": \""GOES\"", \""verification\"": \""Primary\""}""]",1.0,0.0,created,1.0,247.5,0.0,,,,
ar3784,ar3784,3784,3,2014-02-21T04:36:00,2014-03-10T21:36:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition3/3784.csv,3784__event_anchor_001,1.0,2014-03-03T15:54:00,2014-03-03T16:00:00,2014-03-03T19:48:00,2014-03-03T19:48:00,2014-03-10T21:36:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,169.8,0.0,,,,
ar3785,ar3785,3785,3,2014-02-21T23:00:00,2014-03-03T13:36:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition3/3785.csv,3785__event_anchor_000,0.0,2014-02-21T23:00:00,2014-02-21T23:00:00,2014-02-22T02:48:00,2014-02-22T02:48:00,2014-03-03T13:36:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,226.8,0.0,,,,
ar3788,ar3788,3788,3,2014-02-22T16:48:00,2014-02-22T20:24:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition3/3788.csv,,,2014-02-22T16:48:00,,,,,,,,,,,,,,,,,,,,,,,,dropped,,,,incomplete_history,19.0,20.0,12.0
ar3789,ar3789,3789,3,2014-02-22T20:36:00,2014-02-28T13:24:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition3/3789.csv,3789__event_anchor_000,0.0,2014-02-22T20:36:00,2014-02-22T20:36:00,2014-02-23T00:24:00,2014-02-23T00:24:00,2014-02-28T13:24:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,133.0,0.0,,,,
ar3790,ar3790,3790,3,2014-02-22T21:36:00,2014-02-23T16:12:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition3/3790.csv,3790__event_anchor_000,0.0,2014-02-22T21:36:00,2014-02-22T21:36:00,2014-02-23T01:24:00,2014-02-23T01:24:00,2014-02-23T16:12:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,14.8,0.0,,,,
ar3793,ar3793,3793,3,2014-02-23T14:00:00,2014-03-09T16:36:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition3/3793.csv,3793__event_anchor_000,0.0,2014-02-23T14:00:00,2014-02-23T14:00:00,2014-02-23T17:48:00,2014-02-23T17:48:00,2014-02-24T11:03:00,,[],7721.0,2014-02-24T11:03:00,M1.2,goes_flares_integrated.csv,,"{""magnitude"": ""M1.2"", ""id"": 7721, ""NOAA_AR"": 11990, ""narn_source"": ""GOES"", ""verification"": ""Primary""}",True,2014-02-24T11:12:00,-0.15,11990.0,1.0,0.0,False,[],"[""{\""magnitude\"": \""M1.2\"", \""id\"": 7721, \""NOAA_AR\"": 11990, \""narn_source\"": \""GOES\"", \""verification\"": \""Primary\""}""]",1.0,0.0,created,1.0,17.25,0.0,,,,
ar3793,ar3793,3793,3,2014-02-23T14:00:00,2014-03-09T16:36:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition3/3793.csv,3793__event_anchor_001,1.0,2014-02-24T11:03:00,2014-02-24T11:12:00,2014-02-24T15:00:00,2014-02-24T15:00:00,2014-02-25T00:39:00,,"[{""event_id"": 7722, ""event_time"": ""2014-02-24 12:00:00"", ""event_class"": ""M1.3"", ""event_source"": ""goes_flares_integrated.csv"", ""catalog_match"": true, ""raw_label_timestamp"": ""2014-02-24 12:00:00"", ""catalog_time_offset_hours"": 0.0, ""sol_standard"": """", ""catalog_noaa_active_region"": ""11990.0"", ""catalog_row_count"": 1, ""catalog_duplicate_row_count"": 0, ""catalog_conflict"": false, ""catalog_alternate_records"": [], ""raw_label"": ""{\""magnitude\"": \""M1.3\"", \""id\"": 7722, \""NOAA_AR\"": 11990, \""narn_source\"": \""GOES\"", \""verification\"": \""Secondary\""}"", ""raw_labels"": [""{\""magnitude\"": \""M1.3\"", \""id\"": 7722, \""NOAA_AR\"": 11990, \""narn_source\"": \""GOES\"", \""verification\"": \""Secondary\""}""], ""source_occurrence_count"": 1, ""duplicate_occurrence_count"": 0}]",7725.0,2014-02-25T00:39:00,X4.9,goes_flares_integrated.csv,,"{""magnitude"": ""X4.9"", ""id"": 7725, ""NOAA_AR"": 11990, ""narn_source"": ""GOES"", ""verification"": ""Primary""}",True,2014-02-25T00:48:00,-0.15,11990.0,1.0,0.0,False,[],"[""{\""magnitude\"": \""X4.9\"", \""id\"": 7725, \""NOAA_AR\"": 11990, \""narn_source\"": \""GOES\"", \""verification\"": \""Primary\""}""]",1.0,0.0,created,1.0,9.65,1.0,,,,
ar3793,ar3793,3793,3,2014-02-23T14:00:00,2014-03-09T16:36:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition3/3793.csv,3793__event_anchor_002,2.0,2014-02-25T00:39:00,2014-02-25T00:48:00,2014-02-25T04:36:00,2014-02-25T04:36:00,2014-03-09T16:36:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,300.0,0.0,,,,
ar3795,ar3795,3795,3,2014-02-24T05:00:00,2014-02-24T13:48:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition3/3795.csv,3795__event_anchor_000,0.0,2014-02-24T05:00:00,2014-02-24T05:00:00,2014-02-24T08:48:00,2014-02-24T08:48:00,2014-02-24T13:48:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,5.0,0.0,,,,
ar3797,ar3797,3797,3,2014-02-24T19:00:00,2014-02-26T19:24:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition3/3797.csv,3797__event_anchor_000,0.0,2014-02-24T19:00:00,2014-02-24T19:00:00,2014-02-24T22:48:00,2014-02-24T22:48:00,2014-02-26T19:24:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,44.6,0.0,,,,
ar3804,ar3804,3804,3,2014-02-25T07:00:00,2014-03-11T12:48:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition3/3804.csv,3804__event_anchor_000,0.0,2014-02-25T07:00:00,2014-02-25T07:00:00,2014-02-25T10:48:00,2014-02-25T10:48:00,2014-02-28T00:44:00,,[],7746.0,2014-02-28T00:44:00,M1.1,goes_flares_integrated.csv,,"{""magnitude"": ""M1.1"", ""id"": 7746, ""NOAA_AR"": 11991, ""narn_source"": ""GOES"", ""verification"": ""Primary""}",True,2014-02-28T00:48:00,-0.06666666666666667,11991.0,1.0,0.0,False,[],"[""{\""magnitude\"": \""M1.1\"", \""id\"": 7746, \""NOAA_AR\"": 11991, \""narn_source\"": \""GOES\"", \""verification\"": \""Primary\""}""]",1.0,0.0,created,1.0,61.93333333333333,0.0,,,,
ar3804,ar3804,3804,3,2014-02-25T07:00:00,2014-03-11T12:48:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition3/3804.csv,3804__event_anchor_001,1.0,2014-02-28T00:44:00,2014-02-28T00:48:00,2014-02-28T04:36:00,2014-02-28T04:36:00,2014-03-05T02:06:00,,[],7788.0,2014-03-05T02:06:00,M1.0,goes_flares_integrated.csv,,"{""magnitude"": ""M1.0"", ""id"": 7788, ""NOAA_AR"": 11991, ""narn_source"": ""GOES"", ""verification"": ""Primary""}",True,2014-03-05T02:00:00,0.1,11991.0,1.0,0.0,False,[],"[""{\""magnitude\"": \""M1.0\"", \""id\"": 7788, \""NOAA_AR\"": 11991, \""narn_source\"": \""GOES\"", \""verification\"": \""Primary\""}""]",1.0,0.0,created,1.0,117.5,0.0,,,,
ar3804,ar3804,3804,3,2014-02-25T07:00:00,2014-03-11T12:48:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition3/3804.csv,3804__event_anchor_002,2.0,2014-03-05T02:06:00,2014-03-05T02:12:00,2014-03-05T06:00:00,2014-03-05T06:00:00,2014-03-11T11:58:00,,[],7834.0,2014-03-11T11:58:00,M1.7,goes_flares_integrated.csv,,"{""magnitude"": ""M1.7"", ""id"": 7834, ""NOAA_AR"": 11991, ""narn_source"": ""GOES"", ""verification"": ""Primary""}",True,2014-03-11T12:00:00,-0.03333333333333333,11991.0,1.0,0.0,False,[],"[""{\""magnitude\"": \""M1.7\"", \""id\"": 7834, \""NOAA_AR\"": 11991, \""narn_source\"": \""GOES\"", \""verification\"": \""Primary\""}""]",1.0,0.0,created,1.0,149.96666666666667,0.0,,,,
ar3804,ar3804,3804,3,2014-02-25T07:00:00,2014-03-11T12:48:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition3/3804.csv,,,2014-03-11T11:58:00,,,,,,,,,,,,,,,,,,,,,,,,dropped,,,,incomplete_history,5.0,20.0,12.0
ar3805,ar3805,3805,3,2014-02-25T09:48:00,2014-02-28T14:12:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition3/3805.csv,3805__event_anchor_000,0.0,2014-02-25T09:48:00,2014-02-25T09:48:00,2014-02-25T13:36:00,2014-02-25T13:36:00,2014-02-28T14:12:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,72.6,0.0,,,,
ar3806,ar3806,3806,3,2014-02-25T17:24:00,2014-03-04T06:24:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition3/3806.csv,3806__event_anchor_000,0.0,2014-02-25T17:24:00,2014-02-25T17:24:00,2014-02-25T21:12:00,2014-02-25T21:12:00,2014-03-04T06:24:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,153.2,0.0,,,,
ar3807,ar3807,3807,3,2014-02-25T19:24:00,2014-02-26T16:24:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition3/3807.csv,3807__event_anchor_000,0.0,2014-02-25T19:24:00,2014-02-25T19:24:00,2014-02-25T23:12:00,2014-02-25T23:12:00,2014-02-26T16:24:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,17.2,0.0,,,,
ar3812,ar3812,3812,3,2014-02-28T21:48:00,2014-03-09T06:12:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition3/3812.csv,3812__event_anchor_000,0.0,2014-02-28T21:48:00,2014-02-28T21:48:00,2014-03-01T01:36:00,2014-03-01T01:36:00,2014-03-09T06:12:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,196.6,0.0,,,,
ar3813,ar3813,3813,3,2014-03-01T00:24:00,2014-03-13T18:24:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition3/3813.csv,3813__event_anchor_000,0.0,2014-03-01T00:24:00,2014-03-01T00:24:00,2014-03-01T04:12:00,2014-03-01T04:12:00,2014-03-10T22:45:00,,[],7830.0,2014-03-10T22:45:00,M1.4,goes_flares_integrated.csv,,"{""magnitude"": ""M1.4"", ""id"": 7830, ""NOAA_AR"": 11996, ""narn_source"": ""GOES"", ""verification"": ""Primary""}",True,2014-03-10T23:00:00,-0.25,11996.0,1.0,0.0,False,[],"[""{\""magnitude\"": \""M1.4\"", \""id\"": 7830, \""NOAA_AR\"": 11996, \""narn_source\"": \""GOES\"", \""verification\"": \""Primary\""}""]",1.0,0.0,created,1.0,234.55,0.0,,,,
ar3813,ar3813,3813,3,2014-03-01T00:24:00,2014-03-13T18:24:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition3/3813.csv,3813__event_anchor_001,1.0,2014-03-10T22:45:00,2014-03-10T22:48:00,2014-03-11T02:36:00,2014-03-11T02:36:00,2014-03-11T03:44:00,,[],7831.0,2014-03-11T03:44:00,M3.5,goes_flares_integrated.csv,,"{""magnitude"": ""M3.5"", ""id"": 7831, ""NOAA_AR"": 11996, ""narn_source"": ""GOES"", ""verification"": ""Primary""}",True,2014-03-11T03:48:00,-0.06666666666666667,11996.0,1.0,0.0,False,[],"[""{\""magnitude\"": \""M3.5\"", \""id\"": 7831, \""NOAA_AR\"": 11996, \""narn_source\"": \""GOES\"", \""verification\"": \""Primary\""}""]",1.0,0.0,created,1.0,1.1333333333333333,0.0,,,,
ar3813,ar3813,3813,3,2014-03-01T00:24:00,2014-03-13T18:24:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition3/3813.csv,3813__event_anchor_002,2.0,2014-03-11T03:44:00,2014-03-11T03:48:00,2014-03-11T07:36:00,2014-03-11T07:36:00,2014-03-12T10:55:00,,[],7840.0,2014-03-12T10:55:00,M2.5,goes_flares_integrated.csv,,"{""magnitude"": ""M2.5"", ""id"": 7840, ""NOAA_AR"": 11996, ""narn_source"": ""GOES"", ""verification"": ""Primary""}",True,2014-03-12T11:00:00,-0.08333333333333333,11996.0,1.0,0.0,False,[],"[""{\""magnitude\"": \""M2.5\"", \""id\"": 7840, \""NOAA_AR\"": 11996, \""narn_source\"": \""GOES\"", \""verification\"": \""Primary\""}""]",1.0,0.0,created,1.0,27.316666666666666,0.0,,,,
ar3813,ar3813,3813,3,2014-03-01T00:24:00,2014-03-13T18:24:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition3/3813.csv,3813__event_anchor_003,3.0,2014-03-12T10:55:00,2014-03-12T11:00:00,2014-03-12T14:48:00,2014-03-12T14:48:00,2014-03-12T22:28:00,,[],7842.0,2014-03-12T22:28:00,M9.3,goes_flares_integrated.csv,,"{""magnitude"": ""M9.3"", ""id"": 7842, ""NOAA_AR"": 11996, ""narn_source"": ""GOES"", ""verification"": ""Primary""}",True,2014-03-12T22:24:00,0.06666666666666667,11996.0,1.0,0.0,False,[],"[""{\""magnitude\"": \""M9.3\"", \""id\"": 7842, \""NOAA_AR\"": 11996, \""narn_source\"": \""GOES\"", \""verification\"": \""Primary\""}""]",1.0,0.0,created,1.0,7.666666666666667,0.0,,,,
ar3813,ar3813,3813,3,2014-03-01T00:24:00,2014-03-13T18:24:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition3/3813.csv,3813__event_anchor_004,4.0,2014-03-12T22:28:00,2014-03-12T22:36:00,2014-03-13T02:24:00,2014-03-13T02:24:00,2014-03-13T18:24:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,16.0,0.0,,,,
ar3814,ar3814,3814,3,2014-03-01T09:12:00,2014-03-07T21:00:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition3/3814.csv,3814__event_anchor_000,0.0,2014-03-01T09:12:00,2014-03-01T09:12:00,2014-03-01T13:00:00,2014-03-01T13:00:00,2014-03-07T21:00:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,152.0,0.0,,,,
ar3817,ar3817,3817,3,2014-03-02T09:12:00,2014-03-10T16:00:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition3/3817.csv,3817__event_anchor_000,0.0,2014-03-02T09:12:00,2014-03-02T09:12:00,2014-03-02T13:00:00,2014-03-02T13:00:00,2014-03-10T16:00:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,195.0,0.0,,,,
ar3819,ar3819,3819,3,2014-03-02T14:00:00,2014-03-10T01:12:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition3/3819.csv,3819__event_anchor_000,0.0,2014-03-02T14:00:00,2014-03-02T14:00:00,2014-03-02T17:48:00,2014-03-02T17:48:00,2014-03-10T01:12:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,175.4,0.0,,,,
ar3821,ar3821,3821,3,2014-03-02T23:12:00,2014-03-14T03:12:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition3/3821.csv,3821__event_anchor_000,0.0,2014-03-02T23:12:00,2014-03-02T23:12:00,2014-03-03T03:00:00,2014-03-03T03:00:00,2014-03-14T03:12:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,264.2,0.0,,,,
ar3823,ar3823,3823,3,2014-03-04T09:12:00,2014-03-05T23:24:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition3/3823.csv,3823__event_anchor_000,0.0,2014-03-04T09:12:00,2014-03-04T09:12:00,2014-03-04T13:00:00,2014-03-04T13:00:00,2014-03-05T23:24:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,34.4,0.0,,,,
ar3824,ar3824,3824,3,2014-03-04T10:12:00,2014-03-16T21:12:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition3/3824.csv,3824__event_anchor_000,0.0,2014-03-04T10:12:00,2014-03-04T10:12:00,2014-03-04T14:00:00,2014-03-04T14:00:00,2014-03-16T21:12:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,295.2,0.0,,,,
ar3826,ar3826,3826,3,2014-03-05T03:36:00,2014-03-15T06:12:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition3/3826.csv,3826__event_anchor_000,0.0,2014-03-05T03:36:00,2014-03-05T03:36:00,2014-03-05T07:24:00,2014-03-05T07:24:00,2014-03-15T06:12:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,238.8,0.0,,,,
ar3827,ar3827,3827,3,2014-03-05T09:12:00,2014-03-06T12:24:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition3/3827.csv,3827__event_anchor_000,0.0,2014-03-05T09:12:00,2014-03-05T09:12:00,2014-03-05T13:00:00,2014-03-05T13:00:00,2014-03-06T12:24:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,23.4,0.0,,,,
ar3835,ar3835,3835,3,2014-03-07T03:12:00,2014-03-09T15:00:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition3/3835.csv,3835__event_anchor_000,0.0,2014-03-07T03:12:00,2014-03-07T03:12:00,2014-03-07T07:00:00,2014-03-07T07:00:00,2014-03-09T15:00:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,56.0,0.0,,,,
ar3836,ar3836,3836,3,2014-03-07T05:24:00,2014-03-20T00:48:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition3/3836.csv,3836__event_anchor_000,0.0,2014-03-07T05:24:00,2014-03-07T05:24:00,2014-03-07T09:12:00,2014-03-07T09:12:00,2014-03-08T23:26:00,,[],7802.0,2014-03-08T23:26:00,M1.4,goes_flares_integrated.csv,,"{""magnitude"": ""M1.4"", ""id"": 7802, ""NOAA_AR"": 12002, ""narn_source"": ""GOES"", ""verification"": ""Primary""}",True,2014-03-08T23:36:00,-0.16666666666666666,12002.0,1.0,0.0,False,[],"[""{\""magnitude\"": \""M1.4\"", \""id\"": 7802, \""NOAA_AR\"": 12002, \""narn_source\"": \""GOES\"", \""verification\"": \""Primary\""}""]",1.0,0.0,created,1.0,38.233333333333334,0.0,,,,
ar3836,ar3836,3836,3,2014-03-07T05:24:00,2014-03-20T00:48:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition3/3836.csv,3836__event_anchor_001,1.0,2014-03-08T23:26:00,2014-03-08T23:36:00,2014-03-09T03:24:00,2014-03-09T03:24:00,2014-03-09T13:52:00,,[],7811.0,2014-03-09T13:52:00,M1.0,goes_flares_integrated.csv,,"{""magnitude"": ""M1.0"", ""id"": 7811, ""NOAA_AR"": 12002, ""narn_source"": ""GOES"", ""verification"": ""Primary""}",True,2014-03-09T13:48:00,0.06666666666666667,12002.0,1.0,0.0,False,[],"[""{\""magnitude\"": \""M1.0\"", \""id\"": 7811, \""NOAA_AR\"": 12002, \""narn_source\"": \""GOES\"", \""verification\"": \""Primary\""}""]",1.0,0.0,created,1.0,10.466666666666667,0.0,,,,
ar3836,ar3836,3836,3,2014-03-07T05:24:00,2014-03-20T00:48:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition3/3836.csv,3836__event_anchor_002,2.0,2014-03-09T13:52:00,2014-03-09T14:00:00,2014-03-09T17:48:00,2014-03-09T17:48:00,2014-03-09T20:13:00,,[],7815.0,2014-03-09T20:13:00,M1.0,goes_flares_integrated.csv,,"{""magnitude"": ""M1.0"", ""id"": 7815, ""NOAA_AR"": 12002, ""narn_source"": ""GOES"", ""verification"": ""Primary""}",True,2014-03-09T20:24:00,-0.18333333333333332,12002.0,1.0,0.0,False,[],"[""{\""magnitude\"": \""M1.0\"", \""id\"": 7815, \""NOAA_AR\"": 12002, \""narn_source\"": \""GOES\"", \""verification\"": \""Primary\""}""]",1.0,0.0,created,1.0,2.4166666666666665,0.0,,,,
ar3836,ar3836,3836,3,2014-03-07T05:24:00,2014-03-20T00:48:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition3/3836.csv,3836__event_anchor_003,3.0,2014-03-09T20:13:00,2014-03-09T20:24:00,2014-03-10T00:12:00,2014-03-10T00:12:00,2014-03-10T00:19:00,,[],7819.0,2014-03-10T00:19:00,M1.1,goes_flares_integrated.csv,,"{""magnitude"": ""M1.1"", ""id"": 7819, ""NOAA_AR"": 12002, ""narn_source"": ""GOES"", ""verification"": ""Primary""}",True,2014-03-10T00:24:00,-0.08333333333333333,12002.0,1.0,0.0,False,[],"[""{\""magnitude\"": \""M1.1\"", \""id\"": 7819, \""NOAA_AR\"": 12002, \""narn_source\"": \""GOES\"", \""verification\"": \""Primary\""}""]",1.0,0.0,created,1.0,0.11666666666666667,0.0,,,,
ar3836,ar3836,3836,3,2014-03-07T05:24:00,2014-03-20T00:48:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition3/3836.csv,3836__event_anchor_004,4.0,2014-03-10T00:19:00,2014-03-10T00:24:00,2014-03-10T04:12:00,2014-03-10T04:12:00,2014-03-10T15:21:00,,"[{""event_id"": 7821, ""event_time"": ""2014-03-10 04:02:00"", ""event_class"": ""M1.0"", ""event_source"": ""goes_flares_integrated.csv"", ""catalog_match"": true, ""raw_label_timestamp"": ""2014-03-10 04:00:00"", ""catalog_time_offset_hours"": 0.03333333333333333, ""sol_standard"": """", ""catalog_noaa_active_region"": ""12002.0"", ""catalog_row_count"": 1, ""catalog_duplicate_row_count"": 0, ""catalog_conflict"": false, ""catalog_alternate_records"": [], ""raw_label"": ""{\""magnitude\"": \""M1.0\"", \""id\"": 7821, \""NOAA_AR\"": 12002, \""narn_source\"": \""GOES\"", \""verification\"": \""Primary\""}"", ""raw_labels"": [""{\""magnitude\"": \""M1.0\"", \""id\"": 7821, \""NOAA_AR\"": 12002, \""narn_source\"": \""GOES\"", \""verification\"": \""Primary\""}""], ""source_occurrence_count"": 1, ""duplicate_occurrence_count"": 0}]",7827.0,2014-03-10T15:21:00,M1.7,goes_flares_integrated.csv,,"{""magnitude"": ""M1.7"", ""id"": 7827, ""NOAA_AR"": 12002, ""narn_source"": ""GOES"", ""verification"": ""Primary""}",True,2014-03-10T15:24:00,-0.05,12002.0,1.0,0.0,False,[],"[""{\""magnitude\"": \""M1.7\"", \""id\"": 7827, \""NOAA_AR\"": 12002, \""narn_source\"": \""GOES\"", \""verification\"": \""Primary\""}""]",1.0,0.0,created,1.0,11.15,1.0,,,,
ar3836,ar3836,3836,3,2014-03-07T05:24:00,2014-03-20T00:48:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition3/3836.csv,3836__event_anchor_005,5.0,2014-03-10T15:21:00,2014-03-10T15:24:00,2014-03-10T19:12:00,2014-03-10T19:12:00,2014-03-20T00:48:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,221.6,0.0,,,,
ar3837,ar3837,3837,3,2014-03-07T09:12:00,2014-03-07T17:00:00,/home/lxc/Solar_Flare/data/SWAN/SWAN/partition3/3837.csv,3837__event_anchor_000,0.0,2014-03-07T09:12:00,2014-03-07T09:12:00,2014-03-07T13:00:00,2014-03-07T13:00:00,2014-03-07T17:00:00,observation_end,[],,,,,,,,,,,0.0,0.0,False,[],[],0.0,0.0,created,0.0,4.0,0.0,,,,
